,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1732
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,538
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,123
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,2156
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1546
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2969
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,835
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,174
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3609
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1926
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,-34
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,1974
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,1056
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,1042
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,4556
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,6392
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,4133
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,16631
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,6591
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,1340
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,714
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,2371
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,1769
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,-946
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,8686
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,4284
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1802
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,566
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,2929
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,1090
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,2459
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,18123
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,2834
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,1156
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,1237
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,2058
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,10348
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,-44
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,9392
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,870
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,-729
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2880
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,4805
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,1064
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,8844
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,2714
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,847
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,6627
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,7690
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,2150
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,6691
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,1532
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,9149
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,-1086
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,4021
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1299
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,6690
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,11744
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,1956
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,347
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1279
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,4051
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4940
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,10360
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1521
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,5821
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,4264
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,2604
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,-715
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,3299
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3916
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,910
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,13404
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,3607
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,6542
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,1148
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,1580
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,-441
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,612
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,910
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,9662
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2906
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2403
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,150
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,6424
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,693
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,7493
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1187
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,4769
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1813
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,-595
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,1888
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,4355
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,5685
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,4039
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,2556
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,589
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,546
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5920
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,-1033
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,4511
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,7130
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,1154
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,1344
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,-1632
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,970
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,4550
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,3640
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,4574
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,-190
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,388
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,-1388
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,257
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,4516
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,736
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,3222
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,4912
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,1238
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,478
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,569
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,5753
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,4694
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,-44
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,746
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,3096
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,5360
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,9348
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,5521
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,-1117
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1641
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,6061
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,-39
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,10518
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,2573
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,2112
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,15895
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,-668
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,987
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,-568
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,6622
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,6721
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,8416
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,3757
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,8387
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,3954
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,5139
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,420
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,-482
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,5585
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,77
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,626
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,3625
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,-155
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,2399
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,-988
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1478
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,3402
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,3126
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,2588
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,-265
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,3773
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,6270
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,4498
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,-2448
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,8476
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,3061
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,2655
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,-405
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,3072
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,5156
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,-234
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,14753
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,7567
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,3819
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,-511
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,6392
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,202
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,4666
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,3908
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,6023
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,2696
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,668
2992,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2595
2993,0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,2388
2994,1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,10198
2995,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,8561
2996,2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,13646
2997,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,7304
2998,0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,4442
2999,0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,556
3000,0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,914
3001,1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,7838
3002,0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,1657
3003,1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,6492
3004,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,2888
3005,0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,-611
3006,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,1187
3007,0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,-407
3008,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,1736
3009,0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,-1118
3010,0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,702
3011,0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,1572
3012,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,2104
3013,0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,300
3014,1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,5650
3015,0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,3150
3016,0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,4380
3017,1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,7766
3018,0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,-144
3019,0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,532
3020,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,1148
3021,1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,11534
3022,0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,1012
3023,0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,4170
3024,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,128
3025,0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,300
3026,0.71,Very Good,E,VS2,63.7,58.0,5.6,5.64,3.58,3800
3027,0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68,613
3028,0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,5178
3029,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,6105
3030,1.57,Ideal,I,VS2,61.5,56.0,7.56,7.49,4.63,10376
3031,1.0,Premium,G,VS1,62.4,59.0,6.35,6.4,3.98,6427
3032,0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,2334
3033,0.7,Fair,G,SI1,61.7,66.0,5.7,5.58,3.48,1948
3034,0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,3147
3035,0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,1171
3036,0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,218
3037,0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,1534
3038,1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,11852
3039,0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,894
3040,1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,5832
3041,2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,13846
3042,0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,412
3043,0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,2982
3044,0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,4720
3045,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,7150
3046,0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,1250
3047,0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,4045
3048,0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,1471
3049,0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,-1232
3050,0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,1390
3051,0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,606
3052,0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,498
3053,1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,12219
3054,0.9,Very Good,I,VS2,63.2,56.0,6.15,6.09,3.87,4253
3055,1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,6537
3056,0.37,Premium,E,SI1,61.8,58.0,4.59,4.64,2.85,141
3057,1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,11481
3058,1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,7048
3059,1.04,Premium,F,SI2,62.8,55.0,6.48,6.41,4.05,5072
3060,0.8,Very Good,E,SI2,62.6,59.0,5.84,5.91,3.68,3004
3061,0.29,Good,F,VS1,62.1,56.0,4.24,4.26,2.64,83
3062,1.21,Ideal,F,I1,62.0,56.0,6.84,6.8,4.23,4196
3063,2.01,Very Good,J,VS2,61.1,59.0,8.04,8.07,4.92,13267
3064,0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,624
3065,1.01,Fair,H,VS2,64.5,60.0,6.3,6.25,4.05,4882
3066,1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,10732
3067,1.19,Very Good,D,SI2,61.1,58.0,6.84,6.88,4.19,6695
3068,1.12,Premium,H,VS1,61.6,58.0,6.64,4.11,3.7,7019
3069,1.7,Good,H,SI1,63.9,56.0,7.61,7.53,4.84,11006
3070,0.3,Premium,G,VS1,61.4,60.0,4.33,4.3,2.65,190
3071,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,7018
3072,1.01,Ideal,F,SI1,62.0,56.0,6.41,6.46,3.99,5885
3073,0.31,Premium,G,VS1,61.2,60.0,4.39,4.37,2.68,279
3074,0.7,Good,F,SI1,58.7,64.0,5.77,5.78,3.39,2773
3075,0.9,Very Good,H,VS1,63.0,62.0,6.09,6.0,3.81,5037
3076,0.71,Ideal,G,VVS2,61.7,57.0,5.72,5.74,3.53,4410
3077,0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,-1291
3078,0.4,Good,E,SI1,64.2,57.0,4.68,4.66,3.0,191
3079,0.34,Ideal,E,VVS2,62.4,55.0,4.47,4.51,2.79,1404
3080,0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,-1182
3081,0.5,Ideal,F,SI1,60.2,63.0,5.12,5.15,3.09,1341
3082,0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,1212
3083,1.33,Ideal,H,SI1,60.1,57.0,7.14,7.2,4.31,8059
3084,1.0,Good,F,IF,63.2,63.0,6.24,6.26,3.95,7300
3085,2.07,Premium,E,SI2,58.9,61.0,8.45,8.35,4.95,14340
3086,0.36,Ideal,D,VS2,61.1,57.0,4.62,4.58,2.81,1052
3087,1.25,Premium,I,VS2,62.2,57.0,6.92,6.84,4.28,7393
3088,1.01,Very Good,G,SI1,60.0,58.0,6.51,6.55,3.92,5531
3089,1.54,Very Good,G,IF,59.4,60.0,7.55,7.61,4.5,12106
3090,0.54,Ideal,H,SI1,61.1,56.0,5.25,5.27,3.21,1020
3091,1.07,Ideal,H,VS2,61.8,56.0,6.52,6.55,4.04,6392
3092,0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,602
3093,0.32,Ideal,D,SI1,59.6,57.0,4.47,4.42,2.65,45
3094,0.35,Very Good,E,VS2,60.2,60.0,4.54,4.57,2.74,592
3095,0.42,Ideal,E,SI1,62.6,57.0,4.81,4.84,3.02,719
3096,1.11,Very Good,H,SI2,59.0,59.0,6.79,6.82,4.02,4997
3097,1.51,Premium,H,SI2,62.3,62.0,7.32,7.21,4.51,8582
3098,1.01,Good,F,VS2,65.2,57.0,6.19,6.23,4.05,6185
3099,0.32,Ideal,H,VVS1,62.0,55.0,4.42,4.45,2.75,566
3100,0.33,Ideal,I,VVS1,62.2,54.0,4.43,4.45,2.76,184
3101,0.28,Ideal,G,IF,61.3,57.0,4.25,4.27,2.6,1034
3102,0.32,Very Good,I,SI2,63.4,56.0,4.37,4.34,2.76,-2512
3103,0.73,Ideal,E,VS1,61.4,55.0,5.8,5.82,3.57,4444
3104,1.02,Premium,F,SI2,63.0,58.0,6.44,6.38,4.04,4894
3105,1.51,Ideal,E,SI2,62.9,57.0,7.29,7.23,4.57,9482
3106,0.26,Very Good,E,VVS1,61.5,56.0,4.1,4.15,2.53,646
3107,0.55,Ideal,I,VVS1,61.7,56.0,5.24,5.29,3.25,2144
3108,0.32,Ideal,G,SI1,61.4,57.0,4.41,4.38,2.7,-463
3109,1.51,Very Good,F,SI1,62.6,57.0,7.25,7.31,4.56,10186
3110,1.73,Premium,F,SI2,63.0,60.0,7.63,7.52,4.77,11220
3111,0.43,Ideal,G,VS1,61.9,55.0,4.86,4.84,3.0,1480
3112,0.43,Very Good,E,VVS2,60.8,57.0,4.89,4.92,2.98,2052
3113,1.0,Premium,D,SI1,61.5,60.0,6.34,6.38,3.91,5971
3114,0.57,Premium,E,SI1,62.5,57.0,5.28,5.22,3.28,1923
3115,1.1,Ideal,E,SI2,61.6,56.0,6.66,6.63,4.09,5830
3116,1.2,Ideal,E,VVS1,60.1,61.0,6.83,6.91,4.13,9174
3117,0.4,Ideal,I,IF,62.2,56.0,4.75,4.71,2.94,1156
3118,0.24,Very Good,E,VVS2,62.9,57.0,3.96,3.99,2.5,360
3119,0.92,Very Good,G,SI1,61.8,54.0,6.25,6.37,3.9,4729
3120,0.27,Very Good,E,VVS1,60.9,59.0,4.17,4.21,2.55,736
3121,0.43,Premium,H,I1,62.0,59.0,4.83,4.78,2.98,-3564
3122,1.0,Fair,H,SI2,66.1,59.0,6.18,6.13,4.07,3196
3123,1.01,Ideal,F,VS2,60.3,56.0,6.56,6.5,3.94,6535
3124,0.97,Premium,F,SI2,59.9,59.0,6.45,6.38,3.84,4448
3125,0.3,Very Good,E,SI1,62.9,56.0,4.24,4.31,2.69,-503
3126,1.53,Very Good,E,VS2,61.2,60.0,7.49,7.4,4.56,11105
3127,0.71,Premium,J,SI1,62.4,61.0,5.68,5.63,3.53,1056
3128,1.0,Premium,D,SI2,60.3,58.0,6.48,6.45,3.9,5023
3129,0.75,Very Good,D,SI1,59.7,62.0,5.89,5.94,3.53,3723
3130,1.04,Ideal,G,VS2,61.6,55.0,6.51,6.55,4.02,6602
3131,0.24,Very Good,F,VVS1,63.5,54.0,3.92,3.96,2.5,376
3132,0.28,Good,H,VVS1,56.0,64.0,4.38,4.41,2.46,-140
3133,1.0,Ideal,H,SI1,61.9,57.0,6.43,6.39,3.97,5119
3134,0.7,Very Good,G,SI1,63.0,59.0,5.64,5.67,3.56,2769
3135,1.86,Very Good,J,VS2,62.5,55.0,7.81,7.9,4.91,11930
3136,1.65,Ideal,J,SI1,62.5,56.0,7.59,7.54,4.73,9563
3137,0.51,Premium,F,SI1,62.7,62.0,5.09,4.96,3.15,1298
3138,1.09,Premium,E,VVS2,59.9,59.0,6.73,6.7,4.02,7954
3139,2.47,Premium,J,SI2,59.4,59.0,8.85,8.79,5.24,15789
3140,1.0,Ideal,D,VS1,62.4,55.0,6.4,6.43,4.0,7067
3141,0.3,Ideal,G,VS1,61.8,54.0,4.32,4.29,2.66,322
3142,1.07,Ideal,E,VVS2,61.8,54.0,6.56,6.61,4.07,7908
3143,0.7,Very Good,E,SI2,63.1,56.0,5.66,5.63,3.56,2113
3144,0.38,Ideal,F,VVS1,61.9,54.0,4.67,4.7,2.9,1778
3145,1.37,Ideal,I,VS2,61.5,55.0,7.18,7.2,4.42,8594
3146,0.42,Ideal,F,VS1,61.6,56.0,4.82,4.8,2.96,1591
3147,0.3,Ideal,H,IF,62.1,57.0,4.29,4.31,2.67,736
3148,1.04,Premium,H,SI1,60.7,62.0,6.57,6.51,3.97,5343
3149,0.75,Premium,F,VVS2,62.4,57.0,5.88,5.75,3.63,4834
3150,0.7,Premium,G,VS2,61.6,58.0,5.69,5.73,3.52,3441
3151,0.55,Ideal,E,VS1,61.5,57.0,5.23,5.27,3.23,2841
3152,2.0,Ideal,H,VS2,60.5,56.0,8.34,8.22,5.01,14678
3153,0.7,Ideal,I,VVS2,62.3,55.0,5.66,5.7,3.54,3372
